feature,importance_mean,importance_std
mileage_num,1155.5133497058491,457.91921148893044
year_num,427.58620490620433,390.8726076135063
body_type,411.3170454545445,170.7720217001854
color,7.239090909090737,52.97129589327961
transmission,0.0,0.0
model,0.0,0.0
make,0.0,0.0
location,0.0,0.0
