feature,importance_mean,importance_std
year_num,1676.1050277208167,630.8303507188471
mileage_num,377.8097744360895,223.69906688460745
body_type,228.16541353383417,49.8223966923086
color,127.90510822510805,415.7892405958676
transmission,0.0,0.0
model,0.0,0.0
make,0.0,0.0
location,0.0,0.0
