feature,importance_mean,importance_std
year_num,1005.7503708133969,277.78526333247464
mileage_num,829.844937200956,1196.9185705660336
color,140.30780502392335,104.01771792685162
make,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
