feature,importance_mean,importance_std
mileage_num,773.4366330728105,719.6456892829606
year_num,658.5673412746422,536.7766289702961
body_type,360.7775812422873,118.90448170211722
make,0.0,0.0
model,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
color,-284.6820860108746,122.70451018751436
