feature,importance_mean,importance_std
mileage_num,4632.035284271284,1710.235514266278
year_num,552.8391111111116,492.24445201292167
color,244.9321269841268,124.87750047726034
make,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
