feature,importance_mean,importance_std
mileage_num,2891.864352453101,947.1016983283422
year_num,1040.2254599567084,243.63886980315374
body_type,178.48486772486575,178.66400901659472
make,0.0,0.0
model,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
color,-356.24968975469017,700.8920640135195
