feature,importance_mean,importance_std
year_num,1374.5691988795522,346.87268766369664
mileage_num,1276.4865754245757,377.2098918351717
color,375.56836094437784,272.8145513130929
body_type,257.4151210619446,293.1088176786627
transmission,0.0,0.0
model,0.0,0.0
make,0.0,0.0
location,0.0,0.0
