feature,importance_mean,importance_std
mileage_num,2358.862832244008,603.6607811427792
year_num,1511.4242265795208,238.92236589994295
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
