feature,importance_mean,importance_std
mileage_num,2233.503636363634,789.2696791926209
body_type,193.96333333333132,67.0811836412755
make,0.0,0.0
model,0.0,0.0
location,0.0,0.0
transmission,0.0,0.0
year_num,-11.5527777777781,23.105555555556197
color,-34.73444444444722,129.47516472089117
