feature,importance_mean,importance_std
mileage_num,1050.4077256077264,478.7830912279753
year_num,553.281223025341,279.8317527667133
body_type,88.9200603318257,137.37918835555007
make,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
