feature,importance_mean,importance_std
mileage_num,2482.2793278651175,604.2525274503447
year_num,588.6849056353007,296.32316065169226
body_type,211.63189393939373,97.01949497175002
make,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
