feature,importance_mean,importance_std
mileage_num,5095.067711494854,625.0181107444993
year_num,1188.7589045874756,253.13575086334458
color,181.64142857142798,79.15389938955293
body_type,25.55255886970135,20.863576951065593
transmission,0.0,0.0
model,0.0,0.0
make,0.0,0.0
location,0.0,0.0
