feature,importance_mean,importance_std
mileage_num,5716.4793059628555,951.7830306292692
year_num,2012.571666666668,761.8655258329323
color,73.36000000000021,91.10688031304036
make,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
