feature,importance_mean,importance_std
mileage_num,1887.3186526433378,332.9506875285219
year_num,1537.1004672972733,213.59195587510655
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
