feature,importance_mean,importance_std
mileage_num,5816.311789185602,673.4686564612324
body_type,444.14885954381714,295.0199156534665
color,323.02184873949517,101.43595631495202
year_num,111.91546210931992,315.88610333764075
transmission,0.0,0.0
model,0.0,0.0
make,0.0,0.0
location,0.0,0.0
