feature,importance_mean,importance_std
mileage_num,3560.368172204316,640.5553470899152
year_num,1056.0632390257263,238.49851715706998
body_type,58.17200314836664,48.44612186918652
make,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
