feature,importance_mean,importance_std
mileage_num,5354.087931571353,989.7286385306371
year_num,1167.8198415035263,378.458540308765
body_type,162.23637426900532,86.08249248254305
color,20.079999999999927,68.0356263542197
transmission,0.0,0.0
model,0.0,0.0
make,0.0,0.0
location,0.0,0.0
