feature,importance_mean,importance_std
mileage_num,3086.013820558527,550.3285384568043
year_num,1546.8997742127162,216.4941649803192
location,255.35454545454596,106.16102458292252
body_type,68.6818181818182,56.07846971735429
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
make,0.0,0.0
