feature,importance_mean,importance_std
year_num,1840.9901934656823,460.0406317842728
mileage_num,320.5893774796623,225.78497457245177
make,0.0,0.0
model,0.0,0.0
location,0.0,0.0
transmission,0.0,0.0
body_type,0.0,0.0
color,-748.5324542825608,254.3660914483652
