feature,importance_mean,importance_std
mileage_num,911.774292929293,1760.1010660563861
year_num,806.7216066919194,379.4369642647469
body_type,239.52621527777737,232.1807387713117
make,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
