feature,importance_mean,importance_std
mileage_num,3105.8593965293976,367.1160122269618
year_num,742.32033929034,276.3776447514616
body_type,310.3357472157466,205.3175313184296
color,200.86865578865618,278.0851681177408
transmission,0.0,0.0
model,0.0,0.0
make,0.0,0.0
location,0.0,0.0
