feature,importance_mean,importance_std
mileage_num,4012.0559216734823,420.97947832624766
year_num,937.5413809374011,169.43987354503233
color,162.25294117647064,106.38114081261087
make,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
