feature,importance_mean,importance_std
year_num,1884.7441684865219,555.5030995327965
mileage_num,596.8413929896287,590.5714982651555
body_type,185.33767885532598,96.53696799203745
make,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
