feature,importance_mean,importance_std
mileage_num,3775.3030769230777,814.9593934155722
year_num,3549.594470668221,291.8788945372147
color,48.120019910644984,161.8322505072429
make,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
