feature,importance_mean,importance_std
mileage_num,3365.580726218225,199.79402695026957
year_num,1990.8590887507537,495.5234753503967
body_type,587.438461538461,175.06087211722266
make,0.0,0.0
model,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
color,-98.17870370370437,48.01987267055453
