feature,importance_mean,importance_std
mileage_num,2361.4969410981184,677.2910682343334
location,562.8966366966372,81.75263233414844
year_num,328.05500146911925,270.35924218409855
color,86.72593406593496,83.72623044098559
body_type,51.77016160310286,0.5526050420170577
transmission,0.0,0.0
make,0.0,0.0
model,0.0,0.0
