feature,importance_mean,importance_std
mileage_num,2772.3895826967146,781.0471766695232
year_num,416.25314998726736,254.40322823852713
body_type,176.03885918003508,100.72740590334925
make,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
