feature,importance_mean,importance_std
mileage_num,2455.059750527779,314.69699306276493
year_num,381.6730969220549,250.57617770032132
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,-13.854545454545406,65.81951294051377
