feature,importance_mean,importance_std
mileage_num,1808.7128189792668,659.0348179283366
year_num,633.882315414204,288.2600387570222
color,61.58579545454522,35.24685121743014
make,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
