feature,importance_mean,importance_std
mileage_num,5613.559010132723,906.8636582331194
year_num,442.5788782645917,164.36424874495594
location,435.51184929356293,149.68378523918304
make,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
body_type,0.0,0.0
