feature,importance_mean,importance_std
mileage_num,1837.885425393642,371.8788615890338
year_num,689.1056281565653,227.55222131382385
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,-63.7027072192519,166.18006649535218
