feature,importance_mean,importance_std
year_num,5165.6999404281705,860.5517591501563
mileage_num,1376.909065947343,598.2111208706145
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
