feature,importance_mean,importance_std
year_num,1210.4186274509807,180.2580045279175
mileage_num,833.0058823529416,215.38112319800766
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
