feature,importance_mean,importance_std
year_num,2288.03150351403,324.0828342270899
mileage_num,546.8666150324209,258.645862153166
color,11.791116883117137,74.06636111074705
make,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
