feature,importance_mean,importance_std
mileage_num,1855.0753566694734,720.4742563380208
year_num,1560.111557549204,416.5366694205659
color,133.86125097124986,193.87440008905034
make,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
body_type,-28.793650793651977,27.311287395382628
