feature,importance_mean,importance_std
mileage_num,7787.198138747219,1375.5239917205772
year_num,873.4787003444904,310.1989666214352
body_type,820.6104307242464,264.360045272339
color,100.07325890483844,40.40295174517599
transmission,0.0,0.0
model,0.0,0.0
make,0.0,0.0
location,0.0,0.0
