feature,importance_mean,importance_std
mileage_num,3229.1501693404643,606.6075558708495
year_num,240.72037433155145,242.20663831769247
body_type,52.60748663101585,78.71621433158523
make,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,-31.561238859179866,401.0501236957047
