feature,importance_mean,importance_std
mileage_num,999.0240914786958,524.0771236704671
year_num,271.17663070611013,443.9963575823392
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,-117.68428308823604,67.24816176470631
