feature,importance_mean,importance_std
mileage_num,3743.1394225632516,1365.1104491695614
year_num,910.6265660580564,138.3156233705037
make,0.0,0.0
model,0.0,0.0
body_type,0.0,0.0
transmission,0.0,0.0
location,-29.520425531914224,98.48820259482257
color,-74.31914893616958,51.372757452165665
