feature,importance_mean,importance_std
mileage_num,2091.6235132528145,330.5925065869146
year_num,1614.1745788494409,592.8539506493554
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,-5.189970760234791,69.59064688698433
