feature,importance_mean,importance_std
year_num,3673.2357598058675,860.0754022821955
mileage_num,711.536531075715,396.65631827690544
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,-101.9218266253858,43.812880354817395
