feature,importance_mean,importance_std
mileage_num,2585.026245907832,280.6954063542423
year_num,1523.5281291446317,411.8930952416183
make,0.0,0.0
model,0.0,0.0
location,0.0,0.0
transmission,0.0,0.0
color,-20.232894736842354,31.826097161391523
body_type,-238.50964912280725,83.46099129730446
