feature,importance_mean,importance_std
mileage_num,7091.457001466275,824.2521849454191
year_num,485.55709677419327,141.11675610891177
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
