feature,importance_mean,importance_std
mileage_num,4384.77885867057,1482.850442108724
year_num,755.4445133667498,190.77415497079835
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,-45.97734962406012,89.64398999908089
