feature,importance_mean,importance_std
mileage_num,3131.5443414781303,747.8705672572107
year_num,902.0447668174972,213.80385994832642
color,154.04051841491892,453.39700795083877
make,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
