feature,importance_mean,importance_std
mileage_num,1329.5995204678359,294.6834194653498
year_num,308.7226666666662,42.7346379912934
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
