feature,importance_mean,importance_std
year_num,828.4693919413927,262.3810862842507
make,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
color,0.0,0.0
location,-116.5651948051931,128.4208203483275
body_type,-153.68945454545283,54.50532989919848
mileage_num,-185.1337387840893,685.7550767660174
