feature,importance_mean,importance_std
mileage_num,2668.8085707879827,649.3017681702087
year_num,596.9602780155719,458.3691179495309
body_type,319.2648648648643,135.66148132920912
color,163.88953895071535,222.72292037693472
transmission,0.0,0.0
model,0.0,0.0
make,0.0,0.0
location,0.0,0.0
