feature,importance_mean,importance_std
mileage_num,2694.357398661944,1284.8368747451236
year_num,1255.7629133324579,264.8251642525016
location,134.5335353535351,122.12099371391422
make,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
body_type,0.0,0.0
