feature,importance_mean,importance_std
mileage_num,1682.6128413626661,849.9790908071147
year_num,627.6257050032494,303.117698630706
body_type,422.10342151675434,215.72765332045478
make,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
