feature,importance_mean,importance_std
mileage_num,5540.653090418355,865.9226181408018
body_type,368.213859649123,238.8830097108875
year_num,89.35807017543884,135.37607604955338
make,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
