feature,importance_mean,importance_std
year_num,2105.085371293402,495.6997506356317
mileage_num,2057.9027927837997,329.3746322864837
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
