feature,importance_mean,importance_std
mileage_num,2989.8966146591342,374.2883638768889
year_num,380.78105000749565,411.50594558840726
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,-28.27105263157973,66.9919777862937
