feature,importance_mean,importance_std
year_num,1006.5047575986719,1067.5223077819371
make,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
color,0.0,0.0
body_type,0.0,0.0
location,0.0,0.0
mileage_num,-14.100485541956369,301.2968952582867
