feature,importance_mean,importance_std
year_num,1643.0785855918118,427.02416795407817
mileage_num,1033.351922926746,320.43101003338694
body_type,365.2828195520624,214.73881032242727
make,222.32026992615118,126.00658059895609
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
