feature,importance_mean,importance_std
year_num,1373.725812324929,202.46921266252826
mileage_num,1197.742231134877,295.78818824134896
body_type,106.92787581699267,176.51692364164026
make,11.540909090908826,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
