feature,importance_mean,importance_std
mileage_num,5797.635587706641,362.44499534400046
year_num,1782.3022815147815,695.3973522719289
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
