feature,importance_mean,importance_std
mileage_num,1600.0435479724954,595.53515469897
year_num,677.8829193710772,1038.1122149882706
location,217.05893901420205,188.0952967687462
body_type,147.76195156695138,174.6402500525421
model,25.149572649572292,0.0
make,0.0,0.0
transmission,0.0,0.0
color,-79.04418128654943,269.779254479041
