feature,importance_mean,importance_std
mileage_num,3642.9045752230973,632.1279972128766
year_num,1160.1290231113442,734.8753762404054
color,92.88758703481508,61.63573801083616
make,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
