feature,importance_mean,importance_std
mileage_num,3323.5805950299678,178.0053294374062
year_num,2398.992863594738,416.9397519943767
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
