feature,importance_mean,importance_std
mileage_num,1869.4306938159887,289.18378499892697
make,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
color,0.0,0.0
location,0.0,0.0
year_num,-158.62668083550435,404.03989947444114
body_type,-454.72900041135307,237.2698996629041
