feature,importance_mean,importance_std
mileage_num,2447.196865800866,1383.455295295655
year_num,1836.502797773655,631.348505187353
body_type,474.35948051948145,182.39099139954604
location,446.55953246753415,309.81478739128505
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
make,0.0,0.0
