feature,importance_mean,importance_std
mileage_num,6658.736712620712,1173.3648837717299
year_num,330.5244155844157,152.5607328371868
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,-23.913142857142883,50.941106791498925
body_type,-75.13012187812183,151.2826438896018
