feature,importance_mean,importance_std
mileage_num,1458.8503132978142,1775.71300262513
year_num,1296.0247611185118,134.84334204166058
location,189.72217893217893,97.37241440741315
make,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
body_type,0.0,0.0
